CHJO 500 A1 SA.B500EAST_____1VP.VM,CHJO 500 A1 SA.B500EAST_____1VP.VA,CHJO 500 A1 SA.B500EAST_____1VA.VM,CHJO 500 A1 SA.B500EAST_____1VA.VA,CHJO 500 A1 SA.B500EAST_____1VB.VM,CHJO 500 A1 SA.B500EAST_____1VB.VA,CHJO 500 A1 SA.B500EAST_____1VC.VM,CHJO 500 A1 SA.B500EAST_____1VC.VA,CHJO 500 A1 SA.B500WEST_____1VP.VM,CHJO 500 A1 SA.B500WEST_____1VP.VA,CHJO 500 A1 SA.B500WEST_____1VA.VM,CHJO 500 A1 SA.B500WEST_____1VA.VA,CHJO 500 A1 SA.B500WEST_____1VB.VM,CHJO 500 A1 SA.B500WEST_____1VB.VA,CHJO 500 A1 SA.B500WEST_____1VC.VM,CHJO 500 A1 SA.B500WEST_____1VC.VA,CHJO 500 A1 SA.T500BANK3____1IP.IM,CHJO 500 A1 SA.T500BANK3____1IP.IA,CHJO 500 A1 SA.L500G_COULEE_3IP.IM,CHJO 500 A1 SA.L500G_COULEE_3IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IA,CHJO 500 A1 SA.L500SICKLER__1IP.IM,CHJO 500 A1 SA.L500SICKLER__1IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IA,CHJO 500 A1 SA.L500MONROE___1IP.IM,CHJO 500 A1 SA.L500MONROE___1IP.IA
312690.1875,93.75987821,312126.8125,93.87878497,313498.8438,-26.28080574,312445.9688,-146.3168042,312715.8438,93.75528149,312465.5,93.81461534,313531.1875,-26.25572187,312151.125,-146.2918057,469.8647766,-56.59168605,136.2158203,-117.9995229,198.5550537,-83.78249496,449.9489136,107.3032076,596.8391113,-81.72454531,887.7838135,100.4296126
312694.4375,93.57662423,312133.0938,93.69524413,313501.375,-26.46332888,312449.7813,-146.5004543,312719.9063,93.57202752,312470.4375,93.63125209,313536.125,-26.43854896,312153.5,-146.4752919,469.8001709,-56.76381706,136.2766266,-118.2137449,198.5267334,-83.96006622,449.8230591,107.124646,596.817749,-81.90391973,887.6646118,100.2476495
312699.7813,93.39390984,312137.0313,93.51207212,313506.9688,-26.64526463,312456.3125,-146.6833941,312724.125,93.38899894,312471.5,93.44775905,313541.4063,-26.62066571,312159.8125,-146.6587234,469.6968384,-56.93946562,136.3000946,-118.4190878,198.5103607,-84.13781506,449.7197876,106.9469313,596.7788696,-82.08459873,887.4171143,100.0704402
312702.1563,93.21071734,312136.375,93.32855176,313511.6563,-26.82857666,312459.2813,-146.8661016,312725.5938,93.20551956,312469.2188,93.26388353,313543.3438,-26.80373697,312164.5,-146.8421687,469.6532593,-57.12836133,136.1910248,-118.6165758,198.5194855,-84.32226432,449.6079712,106.7601939,596.7249146,-82.26548263,887.2174683,99.89851756
312698.75,93.02693744,312131.125,93.14453964,313510.9688,-27.01280565,312455.1563,-147.0491644,312722.0313,93.02169868,312464.0938,93.07976895,313540.5,-26.98769617,312161.9688,-147.0254909,469.6254883,-57.31707604,136.0006714,-118.8121788,198.542984,-84.49702154,449.4332275,106.5564084,596.6888428,-82.44700857,887.1414795,99.72190935
312691.6563,92.84272041,312123.5938,92.96008355,313502.2813,-27.19677509,312450.0938,-147.2333882,312714.5313,92.83761826,312455.3438,92.89547679,313531.625,-27.1718227,312156.8438,-147.2092913,469.5284424,-57.50134772,135.801712,-119.0220159,198.5480499,-84.65937514,449.2585449,106.346503,596.6931152,-82.62996884,887.1442261,99.53566376
312685.6875,92.65803209,312117.75,92.77519033,313492,-27.38066768,312448.4688,-147.4186366,312707.75,92.65303922,312445.75,92.71071334,313522.5625,-27.35625317,312155.25,-147.3938294,469.4003296,-57.69721705,135.6428833,-119.231812,198.5425568,-84.82910534,449.1453857,106.1527715,596.7246704,-82.81455471,887.2215576,99.34674072
312682.1875,92.4727837,312113.6875,92.58975752,313487.125,-27.56539015,312446.6875,-147.6042402,312704.5625,92.4678523,312439.6875,92.5253625,313519.5625,-27.54129837,312154.6875,-147.5789685,469.3023071,-57.89701374,135.5792084,-119.435256,198.5633087,-85.01543973,449.1191406,105.9729121,596.7399902,-83.00180434,887.3352051,99.15796112
312677.5313,92.28699573,312109.7813,92.40383977,313483.5938,-27.75100566,312440.2813,-147.7900896,312701.4063,92.28203018,312438.375,92.33960867,313517.0625,-27.72720928,312148.9063,-147.7648043,469.2593079,-58.08316372,135.5823822,-119.6419648,198.6088409,-85.19962261,449.1703491,105.7900816,596.7130127,-83.19193632,887.3945313,98.96483753
312670.5625,92.10047692,312106.375,92.21720485,313477.3438,-27.93764741,312429.0625,-147.9763899,312695.625,92.09538843,312438.0313,92.15324013,313512.0625,-27.91419425,312137.1563,-147.951405,469.2898254,-58.26077596,135.635849,-119.8332784,198.6594238,-85.36901813,449.2882996,105.6058031,596.6864014,-83.38380316,887.3313599,98.77144755
312664.9063,91.91367125,312103.1563,92.03070654,313472.8438,-28.12507463,312419.8438,-148.1629223,312689.5938,91.90835053,312434.25,91.9667828,313508.5313,-28.10184516,312126.25,-148.1384429,469.3348999,-58.44077877,135.7230682,-120.0065057,198.6842194,-85.53617335,449.3557739,105.4251651,596.7025757,-83.57081374,887.2409058,98.58445063
312664.0938,91.72754176,312101.4063,91.84515762,313476,-28.31194861,312415.9375,-148.3489494,312687.125,91.72200248,312430.6875,91.78086505,313509.3438,-28.28856375,312121.5313,-148.3249344,469.2458801,-58.62191538,135.8234253,-120.1776156,198.675415,-85.72154469,449.3198853,105.2469655,596.7645874,-83.75154055,887.2254639,98.40689303
312666.25,91.54247779,312101.7813,91.66059225,313483.5,-28.49752826,312414.5,-148.5340748,312689,91.53690435,312432.9375,91.59553469,313512.4375,-28.4735082,312121.7813,-148.5100052,469.0202026,-58.80111223,135.8870087,-120.3291911,198.6322937,-85.9223181,449.2250977,105.0581244,596.8328247,-83.92967188,887.2589111,98.23345404
312666.7813,91.35811049,312099.9375,91.47653914,313486.7813,-28.68205436,312414.7188,-148.7187085,312691.3125,91.35264634,312436.9688,91.41079857,313512.9375,-28.65752374,312124.1875,-148.6941198,468.8051453,-58.98248107,135.8969421,-120.4484872,198.5587616,-86.11915049,449.1439514,104.8613876,596.8609009,-84.10720216,887.2753296,98.05593059
312664.9063,91.17375685,312096.0625,91.2922538,313482.375,-28.86628506,312417.5313,-148.9033558,312690.9688,91.16845663,312438,91.22665667,313509.0625,-28.84201056,312126.1875,-148.8781934,468.703125,-59.16537987,135.8605652,-120.549615,198.4884033,-86.30004122,449.1369019,104.6622535,596.8276367,-84.28406991,887.2183838,97.87228047
312664.7188,90.98908903,312096.7813,91.10716251,313476.6875,-29.05087092,312421.8438,-149.0878119,312690.7188,90.98385027,312437.7813,91.04241915,313505.9063,-29.02724529,312128.6875,-149.0626495,468.6992188,-59.34762298,135.8236847,-120.6724218,198.4622498,-86.47146531,449.2433777,104.4641712,596.7250977,-84.46553437,887.0559082,97.68486008
312667.9063,90.80463294,312101.0938,90.92203706,313478.1563,-29.23523821,312425.4688,-149.2718309,312693.1563,90.79933954,312438.1875,90.85823626,313508.4375,-29.21208046,312133.0938,-149.2473105,468.7228088,-59.52727745,135.8627625,-120.8366469,198.4635925,-86.64603811,449.3670654,104.2787725,596.597229,-84.65124721,886.90979,97.49840957
312671.0313,90.62087353,312103.0938,90.73779954,313483.625,-29.41874149,312427.3125,-149.4555493,312696.2188,90.61542304,312438.5,90.6743061,313513.0313,-29.395734,312137.375,-149.4316436,468.7367249,-59.70684312,135.9936218,-121.0235891,198.4398193,-86.83743367,449.3932495,104.1073416,596.5349731,-84.83512957,886.9273682,97.31646699
312670.2813,90.43695703,312102.1563,90.55406062,313485.0313,-29.60269215,312424.75,-149.6398005,312696.25,90.4312948,312437.4688,90.49006858,313514.2813,-29.57965392,312137.25,-149.6160724,468.7035522,-59.89127872,136.164444,-121.1994392,198.3964539,-87.04367807,449.3553772,103.9358492,596.5561523,-85.01873871,887.0651245,97.13831517
312665.8438,90.25205698,312098.75,90.36978212,313480.3125,-29.78778344,312419.4375,-149.8253357,312692.625,90.24615569,312433.8438,90.30487483,313511.5313,-29.76460861,312132.7188,-149.8015803,468.6187134,-60.08287919,136.3109589,-121.3485969,198.3894958,-87.24317423,449.3588562,103.7418172,596.5519409,-85.20649378,887.182312,96.95392055
312661.2188,90.06639877,312094.0313,90.18465667,313474.75,-29.97347921,312415.8438,-150.0117453,312687.8125,90.06039504,312428.6563,90.11921663,313507.4063,-29.95023949,312127.5313,-149.9877986,468.5281982,-60.28273052,136.4403839,-121.4894354,198.4251404,-87.42125092,449.4440613,103.5326085,596.4885864,-85.39830599,887.2003174,96.75667835
312658.5,89.88048785,312091.0625,89.99888235,313472.1563,-30.15957113,312413.4063,-150.1978816,312683.7813,89.87469585,312424.8125,89.93352427,313504.875,-30.13611284,312121.9063,-150.1735798,468.4970093,-60.48394789,136.5827789,-121.6423633,198.4706573,-87.59987403,449.5866089,103.3331192,596.453064,-85.58953762,887.1658325,96.5570729
312655.9063,89.69480233,312088.7813,89.81314219,313470.6563,-30.34571086,312409.2813,-150.3832393,312680.0625,89.68949527,312421.5313,89.74843298,313503.375,-30.32173348,312115.625,-150.3586779,468.5325928,-60.67346515,136.6856384,-121.7891168,198.4999237,-87.79480763,449.7212219,103.1516205,596.4807739,-85.77492262,887.1065674,96.36868262
312650.4688,89.50953345,312082.3125,89.62775036,313466.9375,-30.5312188,312403.25,-150.5683647,312673.9063,89.50451326,312415.2188,89.56375832,313498.375,-30.5070331,312108.5313,-150.5438307,468.6011658,-60.85015532,136.7119751,-121.9185215,198.4838867,-87.99496632,449.7973022,102.973298,596.5275879,-85.96000025,887.0753174,96.18853638
312646.2813,89.32468804,312075.625,89.4426659,313463.9063,-30.71604372,312400.4375,-150.7531486,312668.3125,89.31961321,312410.0625,89.37876265,313492.125,-30.69196388,312102.9063,-150.7288195,468.6804504,-61.02597805,136.7760773,-122.0453581,198.4425049,-88.18781671,449.8443909,102.7843818,596.5167236,-86.15088355,887.0838013,96.00886143
312646.4688,89.14061444,312074.3438,89.25831226,313463.6875,-30.89997047,312402.2188,-150.9372632,312667.3125,89.1352869,312409.625,89.19377381,313490.4688,-30.87598626,312102.0938,-150.9129341,468.7853088,-61.20774987,136.9283752,-122.1526604,198.3945007,-88.37752522,449.8891602,102.5918729,596.423584,-86.34231326,887.1445923,95.82852394
312647.9688,88.95781809,312076.5,89.07548176,313464.2813,-31.08268144,312404.0938,-151.120244,312670.125,88.95235394,312412.2813,89.01041055,313492.5,-31.05860161,312105.75,-151.0958875,468.8581543,-61.39292996,137.0278778,-122.2257707,198.3296509,-88.56849731,449.8851013,102.4082569,596.2981567,-86.52840859,887.2143555,95.64993499
312649.4375,88.7757594,312080.625,88.89347088,313465.125,-31.26490064,312403.6563,-151.3022959,312673.5313,88.77029525,312415.9063,88.82844748,313494.125,-31.24072519,312110.9688,-151.278076,468.8096924,-61.57864963,136.9868317,-122.3191394,198.2570038,-88.75608162,449.8810425,102.2294562,596.2404785,-86.71224314,887.2529907,95.47054007
312651.9375,88.59409686,312086.3125,88.71181517,313466.7813,-31.44694567,312403.8125,-151.483651,312676.0625,88.58881029,312417.9375,88.64692154,313495.3438,-31.42245945,312115.3438,-151.4593765,468.6719666,-61.763215,136.9392395,-122.4732012,198.2063599,-88.93704748,449.9037781,102.0501911,596.2524414,-86.89799696,887.2780151,95.28877507
312656.8438,88.41341103,312091.125,88.53069904,313471.75,-31.62773737,312408.6563,-151.6638997,312679.4375,88.40834986,312419.6875,88.46581907,313498.5,-31.60300867,312120.375,-151.6391881,468.568512,-61.9436003,137.037674,-122.6713723,198.2032471,-89.12080006,449.8562927,101.8799486,596.2441406,-87.08390788,887.3092041,95.10641585
312661.625,88.23340823,312092.8438,88.34990393,313477.625,-31.80714253,312415.4375,-151.8437796,312683.7813,88.22855879,312423.625,88.28544061,313503.7188,-31.78263923,312124.1875,-151.8186308,468.5506287,-62.12505794,137.2624817,-122.8789554,198.2463226,-89.30957283,449.7542114,101.7163519,596.1841431,-87.26994174,887.289856,94.92273841
312663.875,88.05318686,312091.875,88.16922494,313481.1875,-31.9863462,312419.5,-152.0246293,312686.5938,88.04849452,312426.75,88.10536267,313508.4063,-31.96233809,312124.8438,-151.9991118,468.565155,-62.31262859,137.4311829,-123.0541497,198.3103638,-89.50073617,449.7185974,101.5458226,596.1210938,-87.45724602,887.3254395,94.73733292
312662.6563,87.87219367,312089.5625,87.98861425,313480.75,-32.16678956,312418.6563,-152.2065583,312686,87.86763794,312424.6875,87.92483394,313510.6563,-32.14280193,312122.875,-152.1806992,468.5322571,-62.49871026,137.4163361,-123.1961494,198.3803558,-89.69541705,449.758606,101.3642352,596.1126099,-87.64362139,887.4972534,94.5515791
312661.625,87.69075653,312091.9375,87.80765521,313477.2813,-32.34869457,312416.8125,-152.3880364,312686.1875,87.68623494,312426,87.74348559,313510.625,-32.32425957,312122.1563,-152.3621226,468.4515381,-62.68195741,137.2965088,-123.3559212,198.4403534,-89.88000974,449.84729,101.1750458,596.1865234,-87.82786574,887.7018433,94.36152908
312662.625,87.50998191,312098.875,87.6273792,313475.2188,-32.53116307,312414.8438,-152.5676021,312689.6563,87.50537836,312436.2813,87.56307297,313510.5625,-32.50657098,312122.4375,-152.5419752,468.3640137,-62.86549142,137.3439636,-123.5013222,198.4542694,-90.0542547,449.924469,100.979798,596.2650146,-88.01103093,887.8709717,94.17127416
312663.75,87.33039575,312103.1875,87.4488244,313477.375,-32.7128222,312411.7188,-152.7461295,312692.4063,87.32566926,312445.6563,87.38483235,313511.5313,-32.68844184,312120.2813,-152.7209671,468.3716736,-63.04432627,137.6024323,-123.6370654,198.4371338,-90.23901131,449.8551636,100.7811146,596.2661743,-88.19463324,888.0126953,93.98978238
312666.125,87.15044758,312103.4375,87.26964804,313484.0938,-32.89358657,312411.875,-152.9260094,312693.6563,87.14553668,312447.3438,87.20563551,313514.6563,-32.86917206,312119.25,-152.9014207,468.4902344,-63.21353737,137.7622223,-123.8213439,198.4604034,-90.43387661,449.6913757,100.5891726,596.2161255,-88.37712224,888.0769653,93.81341323
312670.9688,86.96892165,312103.5,87.08775328,313491.6563,-33.07415287,312418.7188,-153.1081022,312696.5,86.96379217,312444.5,87.02305089,313519.3125,-33.04926707,312125.875,-153.083937,468.6348572,-63.38630018,137.6460419,-124.0627638,198.5206909,-90.61812096,449.6296082,100.4162732,596.2153931,-88.556483,888.0706787,93.6336768
312678,86.78672635,312106.8438,86.90432172,313496.7813,-33.25469867,312431.4063,-153.2906595,312703.0313,86.78142612,312445.0313,86.83879288,313524.9063,-33.22959431,312139.5938,-153.266426,468.6968079,-63.5712617,137.4050293,-124.3154398,198.5530396,-90.78638267,449.7417908,100.2506958,596.2824707,-88.73468264,888.0523682,93.45385841
312686.3438,86.60556241,312113.4375,86.72250208,313502.4688,-33.43494736,312444.125,-153.4720284,312712.8438,86.60034415,312449.9063,86.65679566,313534.375,-33.41004108,312154.3125,-153.4471938,468.6388245,-63.75850451,137.213089,-124.5447293,198.5236053,-90.94640035,449.9277954,100.0769767,596.34729,-88.91389997,888.0144653,93.27760538
312692.5313,86.42628361,312119.6875,86.54359894,313507.9688,-33.61432521,312451.0313,-153.6515121,312719.75,86.42118145,312454.3438,86.47833648,313541.875,-33.58977068,312163.3125,-153.6264043,468.5470276,-63.93317293,137.1726074,-124.732819,198.4638672,-91.11177972,450.0099487,99.89583329,596.3434448,-89.09201082,887.8804932,93.09890031
312693.4688,86.24799518,312121.9688,86.366055,313509.0313,-33.79283562,312450.4063,-153.8302581,312718.7188,86.24281106,312454.8125,86.30133896,313538.3125,-33.76864309,312163.2813,-153.8055602,468.5092163,-64.09506891,137.3064575,-124.9172614,198.4203491,-91.2851026,449.8893738,99.72192301,596.2797852,-89.26855072,887.668335,92.91331724
312691.3438,86.06911252,312122.0313,86.187548,313507,-33.9717012,312445.9688,-154.009455,312713.7188,86.06379181,312453.9375,86.12320762,313528.8125,-33.9475155,312158.625,-153.9855493,468.5026855,-64.26267492,137.494339,-125.1360597,198.4089813,-91.46385548,449.6712646,99.54699504,596.2001953,-89.44724896,887.6011963,92.72771368
312688.0938,85.88862478,312120.5313,86.00700561,313503.5313,-34.15217187,312441.1875,-154.1897993,312709.3125,85.88326308,312451.5938,85.94273353,313523.0313,-34.12769589,312153.625,-154.1663718,468.5303955,-64.44797795,137.5370636,-125.3627127,198.4348297,-91.64851647,449.5594177,99.36022352,596.2125854,-89.62898663,887.7803345,92.55163823
312684.5,85.70677099,312116.5,85.82470786,313499.4688,-34.33350998,312438.4688,-154.3716326,312706.2188,85.70149808,312447.0313,85.7602582,313523.0313,-34.30911596,312148.7813,-154.3476723,468.6364746,-64.63967404,137.4060059,-125.5592856,198.470932,-91.8384572,449.5763855,99.16570656,596.3480835,-89.80826543,888.0679321,92.38062396
312683.875,85.52473279,312116.625,85.64200713,313496.9063,-34.51467391,312439.0313,-154.5537528,312706.5313,85.51952135,312448.3438,85.5772706,313526.2813,-34.49096633,312145.1875,-154.5286587,468.7420959,-64.82137073,137.222641,-125.7549295,198.4890594,-92.01909522,449.611084,98.97782855,596.5123291,-89.98358273,888.2494507,92.20107878
312686.8438,85.34356202,312123.3438,85.46034459,313497.6563,-34.69536315,312440.5,-154.7347801,312709.6875,85.33841206,312454.375,85.39554659,313530.4688,-34.67215759,312144.4375,-154.7089483,468.7713013,-64.99431112,137.1478119,-125.9912814,198.5132751,-92.18476828,449.5656128,98.80137061,596.6245117,-90.15989723,888.2006226,92.01141808
312690.5,85.16352506,312128.7813,85.2805945,313500.9063,-34.87550256,312442.75,-154.9148785,312713.1875,85.15845706,312457.9688,85.21570771,313533.4375,-34.85196573,312148.3125,-154.8890331,468.8243103,-65.16893857,137.1767578,-126.2532054,198.574295,-92.35286607,449.4415894,98.63131939,596.6759033,-90.33940826,888.0476074,91.82257701
312694.9688,84.98421211,312131.125,85.10169136,313506.9688,-35.05520142,312447.8125,-155.0940754,312718.1875,84.97913045,312462.0625,85.03657234,313535.5,-35.03086205,312157.3438,-155.0688173,468.9427185,-65.34399632,137.1386108,-126.502562,198.6225128,-92.53825106,449.2791138,98.45902787,596.6773682,-90.51663801,887.9807739,91.64728021
312700.5,84.80533628,312134.7813,84.92272674,313514.25,-35.23453829,312453.375,-155.272234,312724.6875,84.79995409,312469.5,84.85725938,313539.9063,-35.20969347,312164.875,-155.2480552,469.0127869,-65.51894478,136.9240265,-126.7276304,198.6024323,-92.72806202,449.0876465,98.28739887,596.6342163,-90.68569886,887.9611206,91.48427774
312705.9688,84.62672684,312142.5313,84.74406266,313520.1875,-35.41354388,312456.0625,-155.4502561,312729.9688,84.62078457,312476.6563,84.67837673,313547.0625,-35.38879811,312166.4375,-155.4274023,468.9833374,-65.69848314,136.6321411,-126.9589279,198.5456085,-92.89551777,448.9047546,98.11700614,596.5640869,-90.85031324,887.8170776,91.31531935
312711.0313,84.44748901,312150.6563,84.56524147,313523.9688,-35.59276805,312459.4375,-155.6297534,312732.7813,84.44132135,312479.125,84.49976045,313553.1563,-35.56845599,312166.2813,-155.6073641,468.9510803,-65.88882685,136.3937378,-127.2312339,198.5019226,-93.04194336,448.8022156,97.94082141,596.4908447,-91.01820612,887.5733643,91.13002998
312715.875,84.26717202,312155.1875,84.38518403,313526.9063,-35.77248399,312466.5313,-155.8107261,312735.6563,84.26129805,312480.125,84.32047481,313558.2813,-35.74882763,312168.7813,-155.7875991,468.9646606,-66.0869843,136.2906342,-127.5387837,198.4834595,-93.18993307,448.7953186,97.75334638,596.4589233,-91.19232814,887.40802,90.93833389
312717.9375,84.08615834,312154.1875,84.20398594,313527.625,-35.95259949,312473,-155.9922999,312739.1563,84.08061223,312482.4375,84.13982997,313562.4063,-35.92948271,312172.9688,-155.9681757,469.0469055,-66.28263506,136.2441864,-127.8120732,198.4816284,-93.35752542,448.773407,97.5594578,596.4802856,-91.36890902,887.4135132,90.75314014
312717.8125,83.90526078,312152.5,84.02254196,313526.6875,-36.1326706,312475.2188,-156.1732862,312742.0938,83.89961905,312486,83.95796935,313564.4688,-36.10972799,312176.0313,-156.1488615,469.1820068,-66.461989,136.2097473,-128.0150254,198.4945221,-93.53900355,448.6578064,97.36658692,596.5267944,-91.54486152,887.5388794,90.57679149
312717.0313,83.72471839,312152.1875,83.84160342,313527.1563,-36.31265291,312472.75,-156.3538081,312742.3438,83.71889907,312486.5938,83.77618387,313564.4375,-36.28954297,312176.25,-156.3292331,469.2727356,-66.63040781,136.2208557,-128.1957796,198.5012817,-93.72095979,448.460083,97.18663193,596.5617676,-91.72021297,887.6791992,90.40231431
312715.3125,83.54436725,312149.8438,83.66130009,313528.25,-36.49267962,312468.9375,-156.53433,312740.0938,83.53870502,312483.2813,83.5955117,313562.125,-36.46926232,312175.125,-156.5092359,469.2415466,-66.80933144,136.2430725,-128.4482916,198.4880371,-93.90185052,448.3018188,97.02091788,596.5696411,-91.89607668,887.7236328,90.22313795
312713.875,83.36327161,312145.9688,83.48045717,313528,-36.6737616,312468.7188,-156.7154667,312738.0625,83.35795773,312479,83.41484637,313559.125,-36.64980812,312176.3125,-156.6900584,469.1566467,-66.99940878,136.1982422,-128.7824518,198.4766693,-94.08573287,448.258667,96.85153602,596.5672607,-92.0729376,887.6211548,90.04192621
